loss,params,iteration,train_time
0.48392829394687953,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.10149739642059483, 'layers': 2, 'learn_rate': 0.01, 'neurons': 512}",104,13.774075090999986
0.4490140764600814,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.1448971602722646, 'layers': 4, 'learn_rate': 0.1, 'neurons': 128}",105,16.885182974999907
0.6327268015358647,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 0.0001, 'drop_out': 0.45419989496699564, 'layers': 1, 'learn_rate': 10, 'neurons': 1024}",106,64.04155287800018
0.6372915293282557,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 64, 'decay': 1e-05, 'drop_out': 0.059857816779645266, 'layers': 2, 'learn_rate': 1, 'neurons': 512}",107,23.24993579299985
0.4760164599732729,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.010732295729087918, 'layers': 3, 'learn_rate': 0.001, 'neurons': 1024}",108,24.794549121000045
0.7956338146455803,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0.0001, 'drop_out': 0.1314517187457115, 'layers': 4, 'learn_rate': 10, 'neurons': 128}",109,50.593661799000074
0.4940446859074079,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.34454345310984447, 'layers': 2, 'learn_rate': 0.1, 'neurons': 512}",110,22.458167617000072
0.49736259357003854,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.2970692974266616, 'layers': 2, 'learn_rate': 1, 'neurons': 64}",111,16.21286711399989
0.5202791078353377,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.28151028089867924, 'layers': 4, 'learn_rate': 0.01, 'neurons': 1024}",112,29.02429350600005
0.4691096151846984,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.4973069273536951, 'layers': 1, 'learn_rate': 10, 'neurons': 128}",113,15.505709090999972
0.5791489154498111,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 1e-06, 'drop_out': 0.3217518026950411, 'layers': 2, 'learn_rate': 0.1, 'neurons': 256}",114,67.75224622699989
0.46493954254024583,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.08353476543638827, 'layers': 3, 'learn_rate': 1, 'neurons': 512}",115,18.694383818000006
0.5074433263050688,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 64, 'decay': 0.0001, 'drop_out': 0.23969849273986274, 'layers': 2, 'learn_rate': 0.001, 'neurons': 1024}",116,35.64266183899963
0.4936166321018326,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0.0001, 'drop_out': 0.18463674550787335, 'layers': 4, 'learn_rate': 10, 'neurons': 128}",117,53.768657851999706
0.5814600860950907,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.11816613486272476, 'layers': 2, 'learn_rate': 0.1, 'neurons': 512}",118,16.110416521999923
0.5133769168518241,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.21521377296862076, 'layers': 4, 'learn_rate': 1, 'neurons': 64}",119,23.513613851000173
0.4952936000619903,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.15479621863172727, 'layers': 1, 'learn_rate': 0.01, 'neurons': 1024}",120,20.88198886600003
0.467101870005993,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.36403527564118376, 'layers': 2, 'learn_rate': 10, 'neurons': 256}",121,23.26235725300012
0.5850954367685973,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 16, 'decay': 0.0001, 'drop_out': 0.0004604140158310094, 'layers': 3, 'learn_rate': 0.1, 'neurons': 128}",122,57.44809440899962
0.5281803395309852,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0, 'drop_out': 0.25512857943161227, 'layers': 2, 'learn_rate': 1, 'neurons': 512}",123,18.578644608000104
